    timestep           tps         kinetic_energy  potential_energy     pressure     kinetic_temperature      volume     
    1057000         709.82050        3473.72749        2.04392          25.27187           3.09188           34.92756    
    1058000         709.39567        3480.86476       -119.77031        16.83791           3.09823           34.58880    
    1059000         709.33848        3456.06535       -188.35832       -29.25200           3.07616           34.76716    
    1060000         708.80754        3441.95247       -379.41787        72.50301           3.06360           33.17517    
    1061000         708.60953        3293.67346       -132.82471        54.10143           2.93162           35.65151    
    1062000         708.35042        3305.47752       -232.93696        16.93316           2.94213           35.26669    
    1063000         708.47001        3467.34878       -47.89664         16.14284           3.08620           36.68784    
    1064000         708.45115        3456.01222       -256.73757        30.63985           3.07611           34.33261    
    1065000         708.34183        3453.93020       -133.18200        61.49378           3.07426           35.95399    
    1066000         708.39269        3414.29747       -275.70036        48.96002           3.03898           34.07629    
    1067000         707.74576        3564.04922       -111.77312        41.54715           3.17227           33.43461    
    1068000         707.36420        3562.96555       -221.60955        22.01343           3.17131           34.04710    
    1069000         707.05079        3496.94875       -345.05288       -130.83454          3.11255           34.90760    
    1070000         706.88388        3441.37356       -291.10822       -24.79381           3.06308           33.85337    
    1071000         706.42765        3336.50540       -33.47324         94.95519           2.96974           34.15139    
    1072000         706.03420        3438.47244       -335.59982       -13.44510           3.06050           34.00653    
    1073000         705.68746        3443.54605       -129.28250        37.63426           3.06502           34.12960    
    1074000         705.72826        3503.07646       -88.75085        -66.84273           3.11800           36.18526    
    1075000         705.68347        3466.60321       -180.75391       -78.38557           3.08554           34.28667    
    1076000         705.56926        3380.71140       -41.19645        -34.91852           3.00909           34.38446    
    1077000         704.75939        3303.29685       -396.85066        16.34844           2.94018           32.52792    
    1078000         704.42452        3275.80297       -50.75756        -22.62715           2.91571           34.63373    
    1079000         703.78825        3532.73899       -212.30103       146.22001           3.14440           32.55830    
    1080000         703.50082        3712.01310       -282.47234        98.85396           3.30397           33.44725    
    1081000         703.01268        3303.65285       -259.95602        -1.95282           2.94050           33.67891    
    1082000         702.78005        3409.77142       -302.22047       -60.69867           3.03495           34.60137    
    1083000         702.40050        3542.67750       -154.94915       -26.79402           3.15325           33.44193    
    1084000         702.15487        3538.30035       -202.69447       -33.71671           3.14936           34.04481    
    1085000         701.76840        3518.41813       -421.42267        27.48325           3.13166           33.06883    
    1086000         701.26909        3401.66221       -431.75610        19.92818           3.02774           32.23385    
    1087000         700.90422        3526.20732       -210.43691       -20.37065           3.13859           34.97622    
    1088000         700.79742        3527.04271       -128.62823       -10.14352           3.13933           33.79499    
    1089000         700.53477        3492.75430       -273.99277        28.16875           3.10882           34.17561    
    1090000         700.28662        3531.77486       -470.78875        48.11017           3.14355           32.93287    
    1091000         700.00405        3409.85426       -415.75864        57.31757           3.03503           33.25549    
    1092000         699.83939        3474.52031       -292.67029        10.39749           3.09259           35.16113    
    1093000         699.65341        3423.62563       -347.44354        -3.39603           3.04729           33.65745    
    1094000         699.56002        3521.91440       -178.63324        4.85555            3.13477           35.31380    
    1095000         699.52508        3462.36736       -495.27707        37.51652           3.08177           33.53969    
    1096000         699.10574        3454.39899       -377.35543        8.19662            3.07468           33.41833    
    1097000         699.14406        3470.48262       -24.84540        -35.86592           3.08899           35.22331    
    1098000         699.23567        3646.86686       -336.25331       -82.09641           3.24599           34.14822    
    1099000         698.82256        3422.26260       -563.61710       -16.54216           3.04607           32.51939    
    1100000         698.73849        3401.22473       -162.54632        31.68109           3.02735           35.26540    
    1101000         698.69604        3445.69055       -42.47384         29.89523           3.06693           34.70346    
    1102000         698.80367        3562.24063       -22.81418         69.12425           3.17066           34.50411    
    1103000         698.52809        3421.53169       -274.72152        83.80784           3.04542           32.98866    
    1104000         698.12153        3189.18948       -451.60856       -54.88468           2.83862           33.62676    
    1105000         697.85473        3206.21189       -167.64737        25.43674           2.85377           33.88867    
    1106000         697.64937        3631.46082       -233.97742       105.15403           3.23227           33.70392    
    1107000         697.50888        3587.46052       -130.05624        39.08363           3.19311           33.41944    
    1108000         697.32525        3503.70568       -248.21552       -79.48455           3.11856           34.18498    
    1109000         697.28333        3437.06123       -204.32836        7.87658            3.05924           34.88905    
    1110000         697.32929        3465.21052        68.93691        -39.32785           3.08430           36.51998    
    1111000         697.53105        3613.26130       -157.35856        -7.72279           3.21608           34.28024    
    1112000         697.19287        3401.25440       -245.95637       -13.05438           3.02737           32.39122    
    1113000         696.83121        3600.39884       -249.67329        2.00661            3.20463           33.89776    
    1114000         696.43150        3486.35684       -592.35180        -9.13695           3.10312           30.14721    
    1115000         695.83697        3321.93504       -74.93604         3.27196            2.95677           33.21402    
    1116000         695.54634        3259.80487       -365.60813       -37.73930           2.90147           32.94013    
    1117000         695.08720        3377.80627       -396.52679       -27.25892           3.00650           31.92501    
    1118000         694.80446        3599.18554       -186.25076       -56.86384           3.20355           33.31031    
    1119000         694.69896        3437.22771       -215.02723       -34.79931           3.05939           33.38118    
    1120000         694.43595        3418.70725       -348.50857        25.03351           3.04291           32.74927    
    1121000         694.19890        3530.18613       -393.61504        33.06710           3.14213           33.53153    
    1122000         694.15405        3387.16531       -146.68676       -53.09013           3.01483           33.56999    
    1123000         693.84633        3341.22531       -270.82723        9.09014            2.97394           32.79607    
    1124000         693.82799        3541.99316       -217.13399        13.12246           3.15264           33.51007    
    1125000         693.84893        3393.76749       -193.88863        8.70771            3.02071           34.75802    
    1126000         693.65416        3401.60617       -538.41499        22.36580           3.02769           32.69893    
    1127000         693.36562        3501.83359       -271.41752       -18.02129           3.11690           32.29826    
    1128000         693.23490        3619.49703       -134.83669        -9.13833           3.22163           33.72036    
    1129000         693.24295        3245.11972       -237.96419       -64.18295           2.88840           33.96628    
    1130000         692.90445        3255.29297       -495.77343       -77.42802           2.89746           32.61241    
    1131000         692.75783        3466.85718       -70.45982        -23.67457           3.08577           34.43231    
    1132000         692.60109        3583.51748       -179.06241        42.33473           3.18960           33.07567    
    1133000         692.26080        3450.70214       -345.48561        21.78526           3.07139           32.11968    
    1134000         691.97062        3404.15584       -192.26797       -44.29397           3.02996           33.73931    
    1135000         692.06816        3659.84015       -21.11709         25.23059           3.25753           36.76988    
    1136000         692.30133        3466.13175       -250.79181        36.28489           3.08512           33.07669    
    1137000         691.92649        3313.63848       -262.63019       -48.91148           2.94939           33.89060    
    1138000         691.82351        3361.80865       -269.10425       -24.00001           2.99226           33.03625    
    1139000         691.61813        3532.50753       -224.02814       -23.69061           3.14420           33.92762    
    1140000         691.67814        3735.45420       -265.41072        50.22591           3.32484           35.54296    
    1141000         691.87097        3371.77302       -246.19882        54.64259           3.00113           34.17099    
    1142000         691.81008        3434.95236       -158.49194        -1.79239           3.05737           34.65671    
    1143000         691.66739        3295.01308       -155.64865        14.46377           2.93281           34.57973    
    1144000         691.74368        3555.07740       -320.14659       -27.81490           3.16429           34.13570    
    1145000         691.63341        3589.87781       -269.06049        56.37535           3.19526           32.31798    
    1146000         691.55275        3628.72471       -139.79568        -6.21198           3.22984           34.74138    
    1147000         691.51584        3314.33957       -193.50172       -44.57530           2.95001           35.59141    
    1148000         691.72363        3410.01236       -56.02817         9.96765            3.03517           35.02041    
    1149000         691.68750        3371.73602       -238.28660       -10.84162           3.00110           33.42006    
    1150000         691.65335        3342.79986       -138.21393       -65.74603           2.97534           34.56906    
    1151000         691.62272        3363.07463       -333.44319       -88.36523           2.99339           31.97936    
    1152000         691.43273        3465.03411       -247.75228        -2.37325           3.08414           33.23824    
    1153000         691.35400        3443.76464       -277.53529        56.16159           3.06521           33.58415    
    1154000         691.21487        3565.11212       -157.50835       -34.33806           3.17322           34.15427    
    1155000         691.20497        3375.68218       -257.54465       -11.25193           3.00461           33.62093    
    1156000         691.10191        3428.39330       -268.58107        3.25837            3.05153           33.80394    
    1157000         691.17087        3517.05982       -195.46656       -17.21592           3.13045           35.57027    
    1158000         691.35933        3605.39264       -131.76973        23.75284           3.20907           34.87885    
    1159000         691.45130        3684.87690       -102.79616        25.26359           3.27982           35.41605    
    1160000         691.45394        3297.64612       -338.39346        90.37424           2.93515           34.48782    
    1161000         691.44337        3474.30424       -257.51448       104.67834           3.09239           35.22338    
    1162000         691.59011        3506.48001       -140.20977        7.17854            3.12103           34.13941    
    1163000         691.58758        3540.90435       -109.36789       -13.41081           3.15167           35.27876    
    1164000         691.62642        3366.90479       -172.29432       -10.91865           2.99680           35.98075    
    1165000         691.76548        3301.02049       -125.82815        3.22562            2.93816           35.12026    
    1166000         691.73299        3361.16874       -316.23408        25.60886           2.99169           33.75689    
    1167000         691.68203        3691.79437       -392.71079       -16.77282           3.28598           34.04002    
    1168000         691.64748        3674.78422       -107.12026       -86.96437           3.27084           35.26692    
    1169000         691.65219        3538.30722       -208.61807       -57.39975           3.14936           34.51373    
    1170000         691.64962        3389.54782       -291.66061       -27.43657           3.01695           33.93319    
    1171000         691.64232        3278.98039       -206.32894        39.50218           2.91854           34.79913    
    1172000         691.63057        3347.37878       -294.73630        66.94919           2.97942           33.04451    
    1173000         691.49130        3416.19672       -201.46547        -8.79918           3.04067           34.07603    
    1174000         691.40480        3569.84057       -390.05272        11.73808           3.17743           33.87918    
    1175000         691.34671        3546.85830       -296.62911       -19.41314           3.15697           33.89839    
    1176000         691.41081        3342.72176       -34.37438         16.19848           2.97528           34.51799    
    1177000         691.25355        3376.54491       -489.33332        69.93082           3.00538           31.85514    
    1178000         691.00995        3519.77402       -448.43205       -10.23068           3.13287           32.58310    
    1179000         690.87674        3478.85135       -222.90008       -45.87689           3.09644           33.63940    
    1180000         690.80767        3641.03399       -190.73514       -22.80108           3.24080           32.84274    
    1181000         690.62326        3437.06307       -153.56743        2.28451            3.05925           34.71867    
    1182000         690.64885        3377.08704       -316.93650       -40.31947           3.00586           35.04013    
    1183000         690.62284        3349.88167       -363.43418       -18.15380           2.98165           34.28335    
    1184000         690.60003        3404.01659       -223.33902        0.23313            3.02983           34.32332    
    1185000         690.53717        3507.00164       -213.52102        37.76056           3.12150           34.12224    
    1186000         690.45752        3413.09524       -457.16937       -20.90901           3.03791           32.69273    
    1187000         690.35411        3371.14270       -174.63716       -53.04703           3.00057           34.37345    
    1188000         690.31117        3437.77511       -183.95633        5.08715            3.05988           34.03571    
    1189000         690.30845        3436.41845       -210.82864       -19.15501           3.05867           34.04369    
    1190000         690.21387        3571.37565       -494.73579        89.04236           3.17879           31.82019    
    1191000         690.04682        3440.56650       -215.77327       -26.32174           3.06236           34.21508    
    1192000         690.12887        3351.01984       -115.25670        33.09564           2.98266           34.98610    
    1193000         690.25105        3472.01293       -187.75900        36.82797           3.09035           35.52511    
    1194000         690.20936        3540.19508       -441.27107        54.93709           3.15104           33.02319    
    1195000         690.00332        3344.65945       -349.65981        31.43788           2.97700           32.41856    
    1196000         689.81505        3225.80377       -403.49843       104.30973           2.87121           32.67599    
    1197000         689.69528        3480.40909       -240.24289        43.33678           3.09783           34.03785    
    1198000         689.58505        3488.02567       -275.67405        52.49214           3.10461           33.86292    
    1199000         689.47876        3540.21327       -313.71991        37.54881           3.15106           33.68899    
    1200000         689.56304        3439.05378       -70.03844         1.60477            3.06102           35.12673    
    1201000         689.60406        3484.12581       -211.37907       -23.04534           3.10114           34.42258    
    1202000         689.46659        3330.86575       -343.14285       -21.89949           2.96472           32.93672    
    1203000         689.36529        3337.33819       -206.61529        4.31131            2.97048           33.48862    
    1204000         689.28774        3656.53922       -395.77240        29.38740           3.25460           32.88890    
    1205000         689.14472        3375.61115       -254.67552        22.83415           3.00455           33.31183    
    1206000         689.03866        3518.58707       -426.29819        14.07076           3.13181           32.59130    
    1207000         688.96582        3567.85429       -169.17241        17.72277           3.17566           34.25776    
    1208000         688.92969        3682.06116       -244.28802        19.79601           3.27731           33.93940    
    1209000         688.85810        3392.11132       -189.78978        18.95238           3.01924           33.08702    
    1210000         688.80626        3590.55748       -355.20256        85.12356           3.19587           33.34326    
    1211000         688.67322        3470.43467       -301.74599        25.65187           3.08895           33.31107    
    1212000         688.68866        3374.23248       -179.22430       -17.05279           3.00332           34.30334    
    1213000         688.70014        3385.22419       -352.79488       -23.35132           3.01311           32.53066    
    1214000         688.62880        3513.27068       -411.03429        12.09658           3.12708           33.18496    
    1215000         688.46326        3509.52612       -139.64538        13.42598           3.12374           33.89902    
    1216000         688.44611        3451.23338       -341.94205       -108.57401          3.07186           32.81276    
    1217000         688.45441        3530.28532       -173.25897       -23.06837           3.14222           34.75231    
    1218000         688.42816        3400.66915       -186.04873        96.71327           3.02685           33.35480    
    1219000         688.36588        3419.91182       -27.07331         23.41128           3.04398           35.09240    
    1220000         688.41922        3448.87770       -94.23218        -14.40952           3.06976           34.20699    
    1221000         688.43051        3467.51855       -342.24096        33.43472           3.08635           33.79702    
    1222000         688.40959        3350.80412       -175.95600       -40.09957           2.98247           35.16380    
    1223000         688.46255        3505.23682       -251.90156       -32.07862           3.11993           34.38856    
    1224000         688.52887        3687.69715       -59.07537         36.91458           3.28233           34.76141    
    1225000         688.53395        3550.83843       -145.91681       -19.29999           3.16051           34.81269    
    1226000         688.54457        3322.38976       -293.84090        -5.79703           2.95718           34.22367    
    1227000         688.49815        3385.83129       -297.16948        10.10953           3.01365           32.53714    
    1228000         688.36790        3351.67420       -52.56060        -15.97668           2.98324           33.90857    
    1229000         688.32640        3489.13018       -97.56526        -117.78508          3.10559           34.01214    
    1230000         688.37150        3626.84955       -149.63440       -82.64385           3.22817           34.91286    
    1231000         688.36049        3482.90163       -384.06980       -25.16068           3.10005           33.46457    
    1232000         688.16013        3374.81356       -272.71986        17.38301           3.00384           31.90079    
    1233000         688.09905        3388.93501       -55.92699         11.73304           3.01641           34.84512    
    1234000         688.12220        3524.49765       -228.04872        -9.24852           3.13707           33.17662    
    1235000         688.02370        3522.54534       -171.71293        8.29393            3.13533           32.89540    
    1236000         687.79672        3457.51965       -276.34010        0.78201            3.07745           32.69187    
    1237000         687.72294        3255.82374       -147.04733       -32.81149           2.89793           33.11606    
    1238000         687.66327        3496.18921       -152.90557        8.13266            3.11187           33.82282    
    1239000         687.55014        3505.08278       -195.49140       -36.40057           3.11979           33.49571    
    1240000         687.43781        3463.75916       -465.98233       -49.74342           3.08301           32.09031    
    1241000         687.33897        3414.93844       -214.44251       -76.88867           3.03955           33.18504    
    1242000         687.17685        3493.65481       -302.86512       -49.96450           3.10962           32.18471    
    1243000         687.09737        3379.20127       -224.56899        19.16833           3.00774           33.42377    
    1244000         687.07748        3422.10926       -144.43407        53.50492           3.04594           33.45332    
    1245000         687.01580        3381.02806       -187.38566        36.68064           3.00937           32.98955    
    1246000         686.89038        3447.75279       -225.30223        10.81097           3.06876           33.14459    
    1247000         686.86950        3514.57827       -242.38818       -13.05049           3.12824           33.60659    
    1248000         686.83869        3407.21393       -188.91060       -24.10122           3.03268           33.80862    
    1249000         686.83459        3419.47973       -86.74158        -11.24610           3.04360           35.79531    
    1250000         686.90729        3453.49278       -220.49186       -33.25558           3.07387           33.38763    
    1251000         686.87131        3576.39797       -87.37675         80.36259           3.18326           34.30771    
    1252000         686.81116        3466.90383       -169.91486        61.41902           3.08581           33.03476    
    1253000         686.74806        3466.43865       -78.23366         74.30988           3.08539           33.88094    
    1254000         686.70745        3366.71489       -133.68223        27.14693           2.99663           34.04080    
    1255000         686.69804        3492.13902       -250.80185        84.61386           3.10827           33.89546    
    1256000         686.60679        3357.99890       -383.75113        59.75832           2.98887           32.51722    
    1257000         686.47618        3369.31866       -245.88387        95.86372           2.99895           31.75619    
    1258000         686.38175        3412.92473       -128.84409        45.67999           3.03776           33.65428    
    1259000         686.33011        3378.25102       -180.08713       -42.08332           3.00690           34.43472    
    1260000         686.33060        3411.31189       -233.84025        92.03320           3.03633           33.38313    
    1261000         686.18885        3459.92976       -135.49972       121.06264           3.07960           33.13317    
    1262000         686.12234        3474.75718       -146.47088       -25.58714           3.09280           33.54422    
    1263000         686.07109        3282.29475       -234.71216        79.17342           2.92149           33.02636    
    1264000         686.01696        3426.16592       -237.07769        20.60519           3.04955           34.26348    
    1265000         686.06975        3615.15219       -308.47827        88.08816           3.21776           33.89037    
    1266000         685.95943        3328.90876       -254.07723       -79.12880           2.96298           34.18452    
    1267000         685.92436        3336.40323       -157.98545       -40.07300           2.96965           33.31736    
    1268000         685.88072        3594.29955       -285.70313       -163.64348          3.19920           31.94327    
    1269000         685.76903        3605.52886       -212.63077       -85.05585           3.20919           33.34586    
    1270000         685.65752        3208.61888       -224.72978       -24.98527           2.85591           32.79380    
    1271000         685.66889        3356.87087       -161.59355        44.30020           2.98787           34.14142    
    1272000         685.62773        3326.51785       -13.10836         18.38996           2.96085           33.28148    
    1273000         685.50959        3511.66418       -95.15399         45.23648           3.12565           32.76785    
    1274000         685.42576        3443.68447       -311.04890        68.45711           3.06514           32.30955    
    1275000         685.28812        3256.30488       -288.65905        -4.79980           2.89836           32.83329    
    1276000         685.13031        3224.95018       -310.73074       -22.43904           2.87045           31.78729    
    1277000         685.02011        3481.94046       -247.68462       -16.57828           3.09919           32.35570    
    1278000         684.96366        3576.32924       -228.02882       -118.52942          3.18320           32.89347    
    1279000         684.88917        3476.03377       -151.46127       -138.77202          3.09393           33.20182    
    1280000         684.79284        3335.37597       -468.85103       -14.33966           2.96874           31.31992    
    1281000         684.65945        3481.83292       -323.60300       -44.84484           3.09909           32.42794    
    1282000         684.45811        3504.55705       -324.12522       -52.35883           3.11932           32.91840    
    1283000         684.39148        3395.49522       -236.64958       -36.31097           3.02225           32.41508    
    1284000         684.33403        3506.33560       -356.25451        17.43785           3.12090           32.91069    
    1285000         684.21245        3470.49140       -273.33211        80.62333           3.08900           32.33779    
    1286000         684.08758        3535.44656       -125.66239        6.36089            3.14681           33.36378    
    1287000         683.98970        3381.92058       -368.22673        17.78037           3.01017           31.83848    
    1288000         683.96065        3494.25503       -178.62330        16.44796           3.11015           34.01181    
    1289000         683.88359        3516.96832       -372.34755       -17.08212           3.13037           31.97641    
    1290000         683.83546        3592.00775       -77.04741         22.35378           3.19716           33.92548    
    1291000         683.84106        3533.79111       -299.43514        3.79455            3.14534           32.76451    
    1292000         683.69023        3311.76951       -177.16020       -22.89883           2.94773           33.23074    
    1293000         683.61942        3352.66177       -369.07432        24.42532           2.98412           32.01888    
    1294000         683.50267        3567.95397       -177.83557        48.80471           3.17575           32.90728    
    1295000         683.46398        3516.64952       -85.08297         5.72823            3.13008           33.63330    
    1296000         683.31346        3524.66777       -189.45543        60.03047           3.13722           32.98075    
    1297000         683.30213        3288.89441       -347.33505       -26.24956           2.92736           33.06430    
    1298000         683.22839        3388.96520       -101.58048       -119.63680          3.01644           34.26187    
    1299000         683.12040        3501.19656       -460.88839       -73.15832           3.11633           32.05828    
    1300000         683.03354        3476.62279       -184.01611       -52.38399           3.09446           33.44051    
    1301000         682.95937        3411.24459       -119.14294        22.07311           3.03627           32.39817    
    1302000         682.81914        3431.36138       -155.34479        16.39551           3.05417           32.36279    
    1303000         682.68376        3591.16571       -123.43380        86.12043           3.19641           32.82039    
    1304000         682.59211        3540.13332       -420.39392        18.41000           3.15099           31.45239    
    1305000         682.44965        3509.97739       -161.55320        16.58189           3.12415           33.02523    
    1306000         682.35955        3334.21418       -251.33221       -32.24360           2.96770           32.29597    
    1307000         682.24112        3448.53546       -282.27256       -50.85049           3.06946           32.61940    
    1308000         682.17668        3427.56913       -413.94891        23.46256           3.05080           32.70877    
    1309000         682.09612        3397.17621       -98.38994         34.69035           3.02374           33.15196    
    1310000         681.98730        3400.12629       -249.76203       103.23973           3.02637           32.17586    
    1311000         681.90661        3478.81633       -149.21929       -59.06646           3.09641           31.93967    
    1312000         681.77725        3551.95887       -175.32179        -0.44571           3.16151           34.03387    
    1313000         681.81452        3313.85177       -362.92732        55.56371           2.94958           33.04648    
    1314000         681.74200        3168.12030       -393.46502        49.51968           2.81987           32.66337    
    1315000         681.66675        3371.57272       -156.90535        34.74546           3.00095           33.95322    
    1316000         681.66437        3462.79074       -61.47266        -11.39185           3.08215           33.24119    
    1317000         681.67011        3472.62242       -298.42439        -1.04706           3.09090           32.82829    
    1318000         681.60905        3605.34162       -386.12214       -85.56233           3.20903           33.04476    
    1319000         681.56473        3414.82622       -345.15008        2.76694            3.03945           33.03609    
    1320000         681.51462        3377.11265       -380.42706        16.85290           3.00589           31.84340    
    1321000         681.39468        3590.19000       -402.47494        -0.38268           3.19554           31.90085    
    1322000         681.26594        3560.27528       -286.53841        35.94160           3.16891           32.55748    
    1323000         681.21432        3621.78058       -459.12434        -0.69711           3.22366           32.55693    
    1324000         681.16514        3413.75307       -206.23403        -3.83342           3.03850           33.39043    
    1325000         681.06382        3337.08461       -397.76421       -52.18135           2.97026           31.72492    
    1326000         680.96866        3509.94630       -321.94699       -32.45389           3.12412           32.66280    
    1327000         680.95781        3511.50675       -183.86219        51.83157           3.12551           33.64576    
    1328000         680.93242        3470.76161       -288.06237        63.80141           3.08924           33.31983    
    1329000         680.89245        3222.93273       -79.53418         13.12139           2.86865           34.82108    
    1330000         680.90358        3525.46309       -241.96022        1.56557            3.13793           33.51453    
    1331000         680.94225        3405.31137       -65.90464         10.15917           3.03098           34.29148    
    1332000         680.91634        3389.31444       -145.54138        52.08901           3.01675           33.85431    
    1333000         680.95349        3384.89420       -104.16283       -34.82274           3.01281           34.22227    
    1334000         681.00173        3428.15159       -118.33481        20.98022           3.05131           34.55417    
    1335000         680.99475        3469.01480       -164.10983        5.31326            3.08769           32.72861    
    1336000         680.88662        3415.93622       -335.70081       -10.90895           3.04044           32.30731    
    1337000         680.76538        3400.99500       -479.31908        61.05201           3.02714           30.94145    
    1338000         680.65137        3382.82367       -18.15158        -17.20890           3.01097           33.77682    
    1339000         680.63299        3498.37003       -452.66865        15.64464           3.11381           32.40491    
    1340000         680.62062        3465.88883       -37.06130         57.02185           3.08490           33.79219    
    1341000         680.55404        3465.37127       -251.12926        25.98497           3.08444           32.14947    
    1342000         680.47788        3454.21910       -469.57283        43.23238           3.07452           32.40749    
    1343000         680.43172        3359.79938       -186.76214        41.54565           2.99048           32.83951    
    1344000         680.40176        3585.88003       -148.84187        16.61968           3.19170           32.78580    
    1345000         680.28129        3416.00459       -115.74601       -25.13631           3.04050           33.56844    
    1346000         680.34099        3315.18387       -396.78655       -102.06845          2.95076           32.97967    
    1347000         680.32642        3341.94353       -141.96127       -23.77934           2.97458           34.30717    
    1348000         680.30333        3521.64605       -336.25420        47.27517           3.13453           32.84193    
    1349000         680.23632        3533.91693       -271.17301        24.69605           3.14545           33.48040    
    1350000         680.20869        3448.60480       -260.21798        8.16109            3.06952           33.62640    
    1351000         680.22517        3424.50239       -319.34096        -3.57872           3.04807           33.14876    
    1352000         680.18683        3537.05090       -377.14049        23.50906           3.14824           33.82964    
    1353000         680.23745        3338.15439       -56.23993        -13.95840           2.97121           35.96987    
    1354000         680.31700        3618.69972       -285.16155       101.98265           3.22092           33.91184    
    1355000         680.28316        3540.06315       -95.35226         14.64436           3.15092           32.72132    
    1356000         680.24577        3420.34035       -503.68217       -18.41468           3.04436           32.25862    
    1357000         680.18028        3461.64763       -202.10013        -1.07088           3.08113           34.72877    
    1358000         680.29164        3341.04151       -24.00209        -46.60524           2.97378           36.16775    
    1359000         680.32337        3427.27404       -78.47474         32.80022           3.05053           34.04109    
    1360000         680.35400        3499.65277       -337.76636       -47.94353           3.11496           34.35301    
    1361000         680.33925        3310.47054       -420.18100        63.06121           2.94657           32.83444    
    1362000         680.30030        3526.16623       -370.20777       -37.73969           3.13855           33.56204    
    1363000         680.26924        3663.98437       -274.50994       -65.23553           3.26122           33.12337    
    1364000         680.25989        3428.38694       -110.24526       -56.09549           3.05152           34.15772    
    1365000         680.28966        3474.47173       -222.86789        -9.62357           3.09254           33.08621    
    1366000         680.19726        3402.53372       -237.72126        47.91216           3.02851           32.50472    
    1367000         680.16108        3344.66334       -314.57702        21.44569           2.97700           32.35495    
    1368000         680.10938        3544.65614       -468.99536        92.49416           3.15501           32.58985    
    1369000         680.06245        3448.87074       -355.87340        2.03034            3.06976           32.07160    
    1370000         680.02650        3617.21356       -258.06398        -3.12882           3.21959           33.55513    
    1371000         680.00274        3666.62875       -352.80892        27.91814           3.26358           32.86212    
    1372000         679.95142        3400.08104       -287.92259       -57.41927           3.02633           34.03133    
    1373000         680.02550        3390.64287       -194.78012       -31.03572           3.01793           35.66157    
    1374000         680.02098        3371.79857       -356.27734        29.26435           3.00116           33.29332    
    1375000         680.01460        3429.87050       -115.95202        49.94921           3.05284           33.60645    
    1376000         679.93989        3593.40174       -325.62878        36.53284           3.19840           33.18557    
    1377000         679.99387        3469.65715       101.07645        -22.39786           3.08826           35.63623    
    1378000         680.01382        3324.43224       -357.26874       -14.92822           2.95900           33.59235    
    1379000         680.00572        3439.60315       -151.50429       -44.15090           3.06151           34.29244    
    1380000         679.99582        3555.09473       -561.54929       -43.68717           3.16430           31.23886    
    1381000         679.86963        3397.98500       -200.69902        21.49247           3.02446           32.89221    
    1382000         679.79451        3482.10002       -215.93539        23.46082           3.09933           33.63932    
    1383000         679.80347        3591.91187       -225.71390       -11.57807           3.19707           33.29570    
    1384000         679.75919        3533.39205       -355.47165       -74.83949           3.14499           32.76030    
    1385000         679.70833        3409.15056       -221.04476       -52.24898           3.03440           32.88714    
    1386000         679.64891        3425.28277       -270.90273       -34.99348           3.04876           33.47272    
    1387000         679.64025        3639.68003       -194.61352       -103.69329          3.23959           34.02780    
    1388000         679.66416        3540.58872       -238.14809        14.72193           3.15139           32.40008    
    1389000         679.59261        3288.56949       -285.76125       -120.21854          2.92708           33.47130    
    1390000         679.53893        3244.49401       -405.84164       -45.79300           2.88785           32.28146    
    1391000         679.49278        3411.71598       -349.99863        70.40192           3.03669           33.27374    
    1392000         679.44197        3563.01034       -172.30075        89.05686           3.17135           33.08129    
    1393000         679.38300        3526.85924       -253.04553        90.31385           3.13917           33.50646    
    1394000         679.39359        3509.13593       -256.67625       -22.92474           3.12340           33.59374    
    1395000         679.37679        3542.26160       -206.39229       -18.83423           3.15288           33.81550    
    1396000         679.28031        3444.45696       -414.28470       -39.57462           3.06583           32.41271    
    1397000         679.20683        3374.63831       -494.11512        -2.78651           3.00368           32.17086    
    1398000         679.13529        3729.62727       -392.04432       -62.49230           3.31965           32.14196    
    1399000         679.03335        3561.55053       -316.99480       -62.77770           3.17005           33.35758    
    1400000         679.02626        3509.47218       -169.23959       -16.51313           3.12370           32.85998    
    1401000         679.05166        3397.74571       -117.59555        68.96471           3.02425           36.08044    
    1402000         679.11769        3441.72582       -377.44181       -16.33795           3.06340           34.30240    
    1403000         679.05576        3419.32119       -236.64100       101.79061           3.04345           33.64884    
    1404000         679.04057        3395.45239       -272.31048       103.14768           3.02221           33.31182    
    1405000         679.03244        3437.31197       -352.42347        48.31413           3.05947           33.54624    
    1406000         678.94899        3536.30060       -517.45284        8.00494            3.14758           32.04147    
    1407000         678.92825        3515.88861       -159.99570        25.95336           3.12941           33.65906    
    1408000         678.96178        3409.31265       -172.78986       -28.04015           3.03455           33.82466    
    1409000         678.93341        3454.65544       -412.79746       -14.17985           3.07490           32.53678    
    1410000         678.89301        3622.47426       -204.84962       -32.37305           3.22428           33.66891    
    1411000         678.90478        3606.32283       -153.95952       -18.63792           3.20990           33.43559    
    1412000         678.86428        3238.88077       -273.00730       -65.70563           2.88285           33.15610    
    1413000         678.84928        3498.45695       -272.93375        32.03833           3.11389           33.38861    
    1414000         678.83626        3493.35274       -131.31586        89.88580           3.10935           33.52374    
    1415000         678.83081        3550.67880       -474.18805       116.70663           3.16037           32.67361    
    1416000         678.75243        3409.44356       -242.96084        30.31758           3.03466           34.05337    
    1417000         678.79489        3365.16582       -228.93192        57.98417           2.99525           34.14855    
    1418000         678.82957        3373.71872       -243.07028       -26.70093           3.00286           33.57845    
    1419000         678.77719        3439.76308       -177.24941       -13.77960           3.06165           32.60559    
